,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
261479,0hbIou9Bzc8hi4wnp8L10A,Miért vársz még rám,18,258493,0,['Zámbó Jimmy'],['7pZH7c4HbKE0ONErpw9cjP'],1996,0.414,0.356,8,-9.583,0,0.0306,0.7,0.000269,0.0482,0.111,120.732,4
89721,556l9P7WVZVyYUBjT1YFTT,When I'm Down,68,164681,0,"['Whethan', 'Oliver Tree']","['0vqJkZ0RpLZixt3lTmD8vP', '6TLwD7HPWuiOzvXEa3oCNe']",2016-10-21,0.827,0.769,7,-4.058,1,0.126,0.209,9.54e-05,0.091,0.491,93.986,4
138053,3zt3zlzA8TQThZFX52GbzP,The Impossible Dream or The Quest,13,227800,0,"['Mitch Leigh', 'Mormon Tabernacle Choir', 'Arthur Harris', 'Columbia Symphony Orchestra']","['462ZvTUWG8Kopcw9j4s4Kk', '2duo4NJtUrLaI38trK0hht', '4lqhZKiUFSO5v138rGKLkk', '1iNPygduJOu0JnzasoDVLE']",1959,0.202,0.263,1,-18.789,1,0.0378,0.894,0.0,0.161,0.319,120.688,4
363321,2yUxenium4z1Li6zZxukOd,Ağladım,20,262053,0,['Selami Şahin'],['4EBYDiIrM8szoEusJsTGak'],1983-01-01,0.319,0.593,1,-4.291,1,0.0385,0.663,0.0,0.107,0.368,87.467,4
376567,0Iey5uZCG6Kwy6VreWBbF1,Adieu,22,258640,0,['Benny Neyman'],['31QaP8ttyZpVIXabCmWKc2'],1984,0.225,0.419,7,-12.075,1,0.0301,0.221,0.0,0.277,0.19,146.873,3
355499,4d5EEPvk2L86sLQBw0hFxj,Now You're Gone,32,252493,0,['Whitesnake'],['3UbyYnvNIT5DFXU4WgiGpP'],1994-07-04,0.49,0.828,0,-7.665,1,0.037,0.0176,0.0,0.0715,0.318,113.622,4
289134,48bq5fowVwRWbdnDKIV3OY,2:30,27,243773,0,['Stamatis Gonidis'],['5By2qsuXvDrrlvRfyy6Kyk'],1984-03-14,0.666,0.498,10,-14.995,1,0.0387,0.534,4.42e-06,0.0512,0.896,147.288,4
210083,2m17BTWlZq0wtS9cpJsCfM,Kill Of The Night,59,205307,0,['Gin Wigmore'],['4Gzfk9Lxm67nBs7E9BZjzG'],2011,0.506,0.7,0,-5.716,1,0.0487,0.00998,0.000124,0.37,0.561,126.235,4
16613,2maS1HbCxqp554ajcOqr2U,La pansè - Musical base Version,0,217678,0,['Orchestra Studio 7'],['1IaLFOGFClF60BhQD5MvEP'],1942-11-13,0.814,0.307,5,-17.402,1,0.0972,0.0195,0.746,0.092,0.935,171.89,4
578315,6DifmajsN90uGM253FQ27z,Goin' Back to Oklahoma,16,180465,0,['Eddie Meduza'],['3cMEiDsx9VpGvF71hUGswS'],1979,0.615,0.509,1,-5.926,1,0.0241,0.438,0.0,0.125,0.668,95.426,4
539289,5sRH0l4iaWoyWbgqybttrY,Such Keh Raha Hai,38,328880,0,['KK'],['4fEkbug6kZzzJ8eYX6Kbbp'],2001-12-01,0.797,0.307,11,-14.138,0,0.0486,0.336,0.0,0.169,0.521,124.002,4
480763,0VA3GQ88iGcHJfY7W91yz9,Sr. Juez,34,206947,0,['Grupo Nectar'],['67ktO6WKPZ0h4cBxSBBoep'],2001-04-06,0.691,0.72,6,-4.595,0,0.0312,0.56,1.24e-05,0.0741,0.897,97.964,4
546633,6A5K5HMuZc4BRWZlnnk4ib,You'd Be So Nice To Come Home To,14,136573,0,['Julie London'],['3qUMmh5biaB5hqpF4LqS3m'],1965-01-01,0.572,0.222,6,-14.827,1,0.0552,0.801,9.3e-06,0.0815,0.31,143.251,4
382536,3oMVLHEMDMo4uDa0SytM59,"Rossini: Il barbiere di Siviglia, Act 1: ""Piano, pianissimo, senza parlar"" (Fiorello, Chorus, Count Almaviva)",5,175333,0,"['Gioachino Rossini', 'Luigi Alva', 'Mario Carlin', 'The Philharmonia Chorus', 'Philharmonia Orchestra']","['0roWUeP7Ac4yK4VN6L2gF4', '3VvEDwzCTkx6W7yeTR3rua', '1XcGDF1PiTpUKyBYC5HOGw', '2BHsAzS5Z5sjL9CDdWZal9', '09KZU0NsS7jRa5p0SflmGY']",1958,0.315,0.0194,7,-32.711,1,0.0397,0.977,0.0511,0.125,0.357,103.423,3
312717,2Pr32hlAvMzQbSZXuohdgX,How Deep Is the Ocean?,36,211228,0,['Charlie Parker Sextet'],['4sAx0WGpMgGJLNwaxu5aIR'],2015-03-03,0.597,0.131,3,-13.679,1,0.0451,0.981,0.52,0.176,0.519,139.444,4
325416,5vVrzKlaXVkG71Sxm3hZGi,Jim Knopf und Lukas der Lokomotivführer - Teil 24,22,73760,0,['Michael Ende'],['1VORulhv2aMemo1kSvxdVX'],1973,0.476,0.597,0,-16.468,1,0.956,0.814,0.0,0.641,0.506,172.233,3
184709,50wtDepRQeJJAX3gY1lcSK,New Forms,40,464733,0,"['Roni Size', 'Reprazent', 'Bahamadia']","['5UjqeSp9dX6Nrge7WdDukr', '17Ytfl1DntgvVdragJEqx8', '6ZcRUVs3I5U8EOnm9ZdCsO']",1997-01-01,0.689,0.567,8,-10.695,1,0.133,0.092,0.143,0.0936,0.301,149.855,4
569824,548azCoBz3imDTaxPBn0xC,TIJUANA,48,196040,0,"['Taco Hemingway', 'Kizo']","['7CJgLPEqiIRuneZSolpawQ', '2IHoZ3RrDJIikMRsYgHjhy']",2019-07-24,0.853,0.76,11,-7.423,0,0.275,0.472,2.4e-06,0.098,0.639,104.986,4
373921,74WcwEghD3YoPewqQBZcTG,Unutturmaz uyuşturur Zaman,46,222517,0,['Gökşin Derin'],['4288qdlAVsCLojIMDQLuC9'],2018-06-13,0.5,0.477,11,-9.554,0,0.0548,0.535,4.02e-05,0.0896,0.589,122.827,4
439503,1Yx7YfdK05jWC7qF1uKtxx,The Chandler's Wife,1,118204,0,['Oscar Brand'],['4moVbJTrAlRWytpFB8GjTz'],1955-05-14,0.774,0.228,1,-20.206,1,0.161,0.898,3.93e-06,0.107,0.899,124.834,4
189773,105x2rgSPYUbX7mmiodhBN,Tres Días,19,158800,0,['Los Dos Reales'],['16KGOTEnXMeZaXAWzdIBaB'],1963-12-09,0.459,0.248,9,-8.926,1,0.0708,0.721,0.0,0.129,0.808,175.697,3
443236,2lbiZTrbgUOlbWGMBAtoRy,The Auld Triangle,34,259480,0,"['Damien Dempsey', 'Glen Hansard']","['0bmF1w9eyJrY4CHyjpTQOW', '3Caot8EtHX6wLpNF2wRzS0']",2010-12-03,0.407,0.453,7,-4.871,1,0.0346,0.359,3.69e-06,0.175,0.293,125.615,3
359458,1ar8Sawrw8pEkm9Fnb4Cub,La Bandera,21,224733,0,['Juzt 2 Brothers'],['3MXBi96Jd1LH1hRc8oHTq5'],1999,0.764,0.907,11,-7.97,0,0.0685,0.206,0.00191,0.238,0.897,127.879,4
39772,5zubqviYpJmjtzPWHRRy4P,The Bottle Let Me Down,48,168533,0,['Merle Haggard & The Strangers'],['3mSAqBoXQgdlpwzWsIgBzL'],1966,0.699,0.312,9,-13.09,1,0.0334,0.821,0.0133,0.135,0.633,126.023,4
428226,5Z2g9BU5fAdq6XjOOUPufX,Ventura Distante,4,168061,0,['Carlos Gonzaga'],['4Nke3vGrIueJayHnjQLCKN'],1959-02-01,0.282,0.359,4,-7.15,1,0.029,0.738,9.12e-06,0.183,0.527,99.872,3
380312,3ojuGniiv3sWc3A3G6IitC,My Life Is A Party - Radio Edit,36,192751,0,['ItaloBrothers'],['5nkYRuiIHg2xXHFC8bfosJ'],2012-10-26,0.605,0.924,1,-5.358,1,0.408,0.0429,0.0,0.0743,0.197,150.037,4
322410,2k3Y97ETwFLIeQwWQG0pkC,Tell Me (Eurovision Iceland 2000) Orginal Version,22,177333,0,['August & Telma'],['0gP6vgESY587c2wOtaEWme'],2010-09-10,0.495,0.841,2,-7.019,1,0.047,0.00174,0.0,0.1,0.751,145.454,4
431568,6U1WJ8VNn9AAgrjfetaTYK,Bobeou Dançou,23,233093,0,['Xuxa'],['4DOlsUBpxw706SXx05Xoi2'],1989-01-01,0.71,0.908,7,-10.275,1,0.0637,0.618,2.11e-05,0.361,0.418,121.133,4
536963,58S9arDl7a80OtUtaJTIxS,Rama Raghunandana,6,189600,0,['Asha Bhosle'],['5as8A4G47Ohu9NSWs3Je8U'],1963-12-31,0.371,0.258,11,-15.35,1,0.0396,0.995,0.836,0.391,0.558,95.896,4
305314,4FXLfxioWXdZXYBaaywDtR,Amnesia,61,193548,0,"['Loud Luxury', 'Ship Wrek', 'GASHI']","['6t1gpxYbY8OlLA7D2RiikQ', '1ic0FHNGIjXZAWH6O6Reif', '0JOxt5QOwq0czoJxvSc5hS']",2021-03-04,0.743,0.843,11,-6.649,0,0.0485,0.0456,3.82e-05,0.0865,0.222,124.023,4
147232,5qa4HuWzCNajATbtBR5Laj,Kapitel 23 - auf dem Bauernhof (Folge 027),30,61844,0,['Benjamin Blümchen'],['1l6d0RIxTL3JytlLGvWzYe'],1983-01-01,0.691,0.349,2,-15.091,1,0.962,0.716,0.0,0.375,0.664,74.315,4
391174,660AEdzaRsE8oGqJDe8U0X,Quando l'amore diventa poesia,20,177080,0,['Massimo Ranieri'],['1VZvpyWFZWk1GitulKUo3d'],1970-01-20,0.188,0.58,0,-8.908,0,0.0365,0.0182,6.46e-05,0.539,0.368,182.44,3
76784,7bcvouBtcGpT9nFDNBjmdG,Bis das Blut gefriert - Reaxion Guerrila Remix,7,239640,1,"['Agonoize', 'Reaxion Guerrila']","['76gauxdapMkInaQG5fl2Xv', '1DtWrtvNu46UakGsMGgKFl']",2014-12-19,0.537,0.98,11,-7.644,0,0.0533,3.41e-05,0.337,0.967,0.347,139.998,4
36028,0DZK3LRInO69VA0NZor1Qz,Ain't That Love,27,164800,0,['Stevie Wonder'],['7guDJrEfX3qb6FEbdPA5qi'],1962-01-01,0.65,0.678,2,-9.387,1,0.0341,0.467,0.0,0.105,0.942,127.259,4
285928,0UEP4zRu8nOZ9wopxJLXVO,Namorar pra Quê?​,48,166978,0,['MC Kekel'],['2ZXnTEyYopSLCDiz5Z0XIf'],2016-12-07,0.917,0.723,6,-5.741,1,0.174,0.31,0.0,0.0641,0.734,129.884,4
182244,7oiYN98XHvP2k3TkQh5clG,The Street Only Knew Your Name,19,217427,0,['Van Morrison'],['44NX2ffIYHr6D4n7RaZF7A'],1983-03,0.48,0.844,7,-5.091,1,0.0435,0.42,0.005,0.243,0.79,188.875,4
279742,33c5MYdr80WqXws9pj06b4,水刑物語,52,259714,0,['Jer 柳應廷'],['6FH5vFm7hqDm3UzEAYuizY'],2020-06-01,0.45,0.768,7,-7.194,0,0.0425,0.049,0.000175,0.235,0.209,139.89,4
55166,6gJlhoxLX6YGf2PsmIGdWl,Llorando En El Espejo,41,242760,0,['Serú Girán'],['6CrQKZeuSKNYgrE7PeYqJ1'],1981-08-01,0.64,0.285,7,-11.411,1,0.0271,0.636,0.00073,0.109,0.194,103.6,4
414261,3bFRfhMzK5VktbaXhtKDFM,絕口不提! 愛你 - 國,27,296000,0,['Ronald Cheng'],['66FF9LF0uO3W1zxEN0m8uN'],2008,0.495,0.437,0,-8.13,1,0.0248,0.179,1.03e-06,0.116,0.155,81.766,4
326264,3DIBrUyDdk4YUx1g5Q68z4,ลบรอยมลทิน,9,215160,0,['Chatree'],['1GgQCHtO7zho0SaM44dJlW'],1979-07-01,0.549,0.527,8,-11.829,1,0.028,0.487,2.5e-06,0.24,0.545,86.726,4
416412,2IAaZAj9nwEgvMCpV4GcGa,想念是最遠的旅行 - 天堂的微笑片尾曲,41,269582,0,['Kelly Cheng'],['1z3k20gEtPm6SKPGPvokDg'],2019-11-26,0.525,0.356,3,-7.173,1,0.0306,0.805,0.0,0.177,0.329,123.88,4
220999,551PMu6OxB0FtwlEiSdzrL,Debka,7,285987,0,['The Churchills'],['063bzAaeKJjEcbMNUaB3HE'],1969-09-01,0.445,0.706,0,-10.216,1,0.0979,0.567,0.0536,0.0999,0.405,131.218,4
63282,5vk7txLRuAjNatZD8OCrf4,Oh Father,43,298760,0,['Madonna'],['6tbjWDEIzxoDsBA1FuhfPW'],1989-03-21,0.576,0.268,0,-14.313,1,0.0294,0.547,5.17e-05,0.118,0.175,115.952,3
65965,2iZ4OR1aZTINYlyk2hwTnB,Sexy Eyes - Single Version,50,180000,0,['Dr. Hook'],['2Mhi3jfuRSdbVZPdjqsnnN'],1992-01-01,0.743,0.642,9,-11.897,0,0.052,0.48,8.34e-06,0.212,0.906,103.858,4
127931,5yau40VqEGXgvWwvJCOafc,Pressure,39,277267,0,['Billy Joel'],['6zFYqv1mOsgBRQbae3JJ9e'],1985-06-29,0.557,0.766,9,-8.027,0,0.0441,0.0152,0.00128,0.0587,0.905,149.183,4
513226,2V46HUdSqXOI3BkVAUAi05,Hoyto Se Katha Tomar Smarane Nei,0,185400,0,['Talat Mahmood'],['2fi9hpqNbi5neTbKSqG0vW'],1946-07-01,0.356,0.103,0,-14.665,0,0.0638,0.987,0.261,0.109,0.307,68.481,3
572453,365G7mzrQ3jXSziJJiea4H,Same Train (feat. Christopher Cross),28,290067,0,"['Elaine Paige', 'Christopher Cross']","['7KckozT8XPOqtgJjpAcrnA', '695W5F2Ih8dYahLdjVOIoH']",1991-09-26,0.645,0.387,1,-11.614,1,0.0271,0.668,0.0,0.0896,0.199,119.171,4
577544,4j704CBvLZjYd1V7N23JUi,"Bålgetingen i linneskåpet, del 3",23,275186,0,['Margaretha Krook'],['1c6OwPjqCGGUg770n3zhbq'],1975,0.691,0.176,8,-17.234,1,0.891,0.683,0.0,0.364,0.478,139.637,3
571820,7kVn3l1DpYoVdS7NvBjX8v,More (Of Jesus),24,234027,0,"['Mylon LeFevre', 'Broken Heart']","['5VGhQcrTSOCL9AWSMEZdPR', '2q9plJPd0W96v6mk9uTw8H']",1983-06-15,0.488,0.317,6,-11.602,1,0.0292,0.655,0.0,0.142,0.351,119.697,4
496316,7KmmKGLmWbjbDp5QLkzTYp,063 - Die Falle am Fuchsbach - Teil 25,27,89453,0,['TKKG Retro-Archiv'],['0i38tQX5j4gZ0KS3eCMoIl'],1989-02-01,0.473,0.84,10,-6.36,0,0.419,0.385,0.0,0.218,0.794,76.88,4
532119,136mAiPVqXS5YUSrWyGvt7,Ballo degli Sposi,2,76520,0,['Unspecified'],['1DAxGq6wVo10yU3vjZV9kM'],1956-01-01,0.799,0.37,8,-21.233,1,0.0607,0.781,0.839,0.101,0.314,132.424,4
149288,5FLMNeZEdB0No8TebOXc0J,El Cantinero,36,318307,0,['Jossie Esteban & La Patrulla 15'],['0VpcWRPcfKxjqNIs82pPpb'],1989,0.645,0.668,0,-14.579,1,0.0477,0.354,0.000713,0.31,0.961,141.505,4
518614,7iocjKmKg1VLnD4egLnmie,Uga Ka Kalij Majhe,11,464120,0,['Sudhir Phadke'],['4VGYgLHWqOtGVFVShfRwUI'],1968-05-27,0.325,0.199,7,-13.6,0,0.0568,0.951,0.0,0.472,0.327,77.318,4
301470,6QuBlKmaadzwQn21IUTPPX,The Rockafeller Skank - Short Edit,44,241467,0,['Fatboy Slim'],['4Y7tXHSEejGu1vQ9bwDdXW'],1998-01-01,0.572,0.987,7,-6.259,1,0.281,0.00476,0.00679,0.348,0.126,152.636,4
294281,2yZ7LHUsXwtPzuiQx2dHxP,Hamos Tha Ginei,42,205346,0,"['Master Tempo', 'Christos Menidiatis']","['30zQQlVo7DhPWgFKhrDkcA', '4SU6LvM9nyvqJqycIt1M0X']",2014-03-21,0.765,0.945,8,-3.375,0,0.0748,0.223,0.0,0.0385,0.844,94.002,4
166177,7e9pK4O0K8QWWRTK9jS5sW,Trashed - 2009 Remaster,32,255493,0,['Black Sabbath'],['5M52tdBnJaKSvOpJGz8mfZ'],1983-08-07,0.181,0.808,2,-10.722,0,0.115,0.00575,0.000414,0.139,0.439,171.547,3
453448,5y4IdqM1BnlCdEtU3dwvuB,Flying High - Extended Mix,29,402667,0,['Captain Hollywood Project'],['3El2sJgqTWkg1kkyHHAEu4'],1994-11-11,0.602,0.893,2,-8.016,1,0.047,0.00468,0.182,0.158,0.709,150.048,4
89458,0So2sgVa8aJiARPl2P29u2,Pope Is a Rockstar,69,187333,0,['SALES'],['6vVztIuqdDHvYWxOEXCzjN'],2016-04-20,0.725,0.446,4,-8.958,0,0.0287,0.85,0.243,0.107,0.311,90.024,4
263084,0vLn8dlQMqlaRnMAEh0jPu,Luďom jebe,24,268227,0,['H16'],['1itXAnp2giHFQSzcvdN7xg'],2008-06-06,0.852,0.676,9,-5.733,0,0.283,0.658,0.0,0.0991,0.768,95.029,4
229786,5fHeCFDGGahtlf3wX6C5Id,כל בוקר קצת,22,219173,0,['Eviatar Banai'],['3ObnkOSF8KZ9405ZPJtwbB'],2009-07-09,0.474,0.623,9,-6.787,0,0.0292,0.464,0.0001,0.106,0.184,126.35,4
45924,3KqjTpNnszgSnjBE1sP60M,Witchy Woman - 2007 Remaster,43,219160,0,['The Hollies'],['6waa8mKu91GjzD4NlONlNJ'],1972-11-01,0.528,0.581,7,-7.13,1,0.0365,0.0205,0.000151,0.202,0.477,104.126,4
197589,7p8K6grbLh6CMgc4SdcaOq,El Viento Eres Tu,7,200200,0,"[""Felix D'Oleo""]",['5QdRYYxUq1eqhAlyTDw7US'],1998-03-18,0.76,0.454,9,-9.789,0,0.0352,0.568,0.000203,0.267,0.751,120.274,4
190722,4nl9gJlTCPvXbEWIsNs6Jr,Instant Groove,25,144422,0,['King Curtis'],['0WxOgeRxUt0MwPrI7A5atQ'],1969,0.761,0.753,9,-8.03,1,0.081,0.185,0.196,0.0817,0.832,120.0,4
367977,0xciXpZztOvubY4bmyLjZG,Harvest of Sorrow - Remastered 2007,35,219480,0,['Blind Guardian'],['7jxJ25p0pPjk0MStloN6o6'],1998-04-28,0.444,0.473,3,-7.891,0,0.0261,0.16,0.00565,0.164,0.217,137.917,3
348922,3ibRyJ1nlvrfa4jSWWMAdk,La ramona (remastered),32,223387,0,['Fernando Esteso'],['2cCHtQURUrmXA33lIGGJME'],1998-01-01,0.767,0.798,2,-8.295,1,0.168,0.741,0.0,0.446,0.964,124.789,4
427079,2YUv7bKZMxCIESQkaPH67Z,La Vida Gacha,49,257440,0,['Caos'],['7aTwbcPoqJOzeEh96WHxrp'],2014-09-12,0.54,0.88,4,-4.502,1,0.0324,0.0105,0.0,0.0941,0.76,143.846,4
444177,4USHZ3omhEBGjHLD9BIJYs,No Words,65,210905,1,"['Dave', 'MoStack']","['6Ip8FS7vWT1uKkJSweANQK', '14H15rElxdGClICOZXEYHP']",2017-11-03,0.781,0.736,1,-5.413,0,0.29,0.344,0.0,0.125,0.536,100.55,4
472149,71qhdxEGhtJ3SvjFMqzvut,Cielo Fuerte (Amor Guaraní),20,280467,0,['Almendra'],['7x2a9uyqlWbE9LwcoQWDTo'],1980,0.519,0.34,2,-13.549,1,0.0357,0.484,0.000935,0.0918,0.277,119.65,5
56793,4RjEM3PPICm6ng7ZITXZgG,Celos,50,161027,0,['Daniela Romo'],['6gvh8pQI316iafbHiT7B3y'],1983-03-24,0.676,0.704,2,-6.776,1,0.0275,0.134,0.0,0.177,0.847,134.588,4
88995,1hKDo51AjzaAoCp9LZowAr,New Horns,33,163853,0,['DJ Fleg'],['1Z7hBUE3rZfN5yjsEJRjBD'],2016-10-28,0.535,0.887,1,-4.29,0,0.102,0.199,0.921,0.0557,0.611,150.583,5
180228,5HvjrRkyuNTtEdaY6V4O6M,L'Oiseau de feu: Apparition des treize princesses enchantées - 1910 version,3,144267,0,"['Igor Stravinsky', 'Columbia Symphony Orchestra']","['7ie36YytMoKtPiL7tUvmoE', '1iNPygduJOu0JnzasoDVLE']",1962,0.124,0.0195,5,-31.031,0,0.0465,0.97,0.222,0.451,0.0378,81.36,4
193879,6nC4XxIraSBXQAKTHQsaX2,Kapitel 04 - hat Geburtstag (Folge 012),35,56964,0,['Bibi Blocksberg'],['3t2iKODSDyzoDJw7AsD99u'],1983,0.708,0.182,1,-19.254,1,0.934,0.205,1.6e-05,0.411,0.686,129.473,3
554814,3uH7G4UTY84nYzt8pywnTZ,飛び方を忘れた小さな鳥 - STAR OCEAN version,37,307033,0,['MISIA'],['3uyDATzOGjbGCts7v2eszk'],2002-11-20,0.498,0.3,11,-8.664,1,0.0296,0.449,0.0,0.281,0.14,129.138,4
436451,2rRPRlVICj1TKXqPYDKNRU,Lágrimas Vão e Vem,43,236408,0,['Opção 3'],['4fqBM4aTruivKlKgAiUSze'],2010-09-29,0.744,0.631,1,-9.586,0,0.0443,0.517,0.0,0.159,0.453,132.063,4
308016,2jqIn3sVPk6Hgu4NUoHlBE,En Pige Og En Mand,12,316640,0,['Lis Sørensen'],['4XXfhoWXcfQol6IXKIXclH'],1988-12-22,0.491,0.558,1,-12.642,0,0.0321,0.102,0.000816,0.092,0.284,87.971,4
333692,3rd5AusaInQQvLigUH4Y9U,Nada Além do Sangue - Ao Vivo,51,473893,0,['Fernandinho'],['6iAY2AyUZLSX3PWLIAfFZY'],2007-01-01,0.397,0.528,10,-8.976,1,0.0326,0.678,0.0,0.298,0.217,143.958,4
201303,1dwW4yvUvRBbuzDYiudsr2,Come rain or come shine,0,184238,0,['Margaret Whiting'],['5ZGDxHhju6eE8ja4IyGe87'],1949,0.195,0.439,5,-4.797,1,0.0329,0.606,0.0,0.117,0.23,81.374,4
527704,59nQ9Tv45eXQVZ8cjbpvNP,Kyon Ki Itna Pyar,27,356120,0,"['Udit Narayan', 'Radha']","['70B80Lwx2sxti0M1Ng9e8K', '4QPS1OMdQn2LgCdGgjTUvC']",2005-09-16,0.527,0.859,2,-3.882,0,0.0929,0.63,0.0,0.148,0.367,81.965,4
296121,7AXd1XvIYMu2QjPaSfmuRe,Tera Khayal Dil Se,1,181640,0,['Suraiya'],['71lk7UDkZK1mabUE6LCASW'],1949-12-31,0.658,0.119,1,-14.915,1,0.0732,0.991,1.35e-05,0.146,0.777,85.159,4
246284,5ElgHIgjEKZrvvBzQl34ZR,Nebenoriu Laukti,31,162545,0,['Jessica Shy'],['0CinAWYkte8opxVAPI3nMu'],2019-06-30,0.799,0.636,0,-5.127,1,0.0345,0.311,0.00166,0.147,0.45,110.015,4
273709,2L8mlTpMdt71zTTFfs3vkJ,暫別,17,197000,0,"['Alan Tam', 'Annabelle Lui']","['5vWJrDpmd5vrDpdmgxqC5u', '6znJLb6qnvZUwiA8IYL4x0']",1999-01-01,0.484,0.219,11,-15.784,1,0.0327,0.799,0.00405,0.229,0.176,90.51,4
546982,2KVhhFAdwCVwdsCYQ43ISY,お昼寝,22,112800,0,['Kimihiko Sato'],['54SrigsZksf2p1DGAZfc97'],1972,0.716,0.321,7,-6.005,1,0.0564,0.781,2.35e-05,0.161,0.966,147.264,4
524791,0XkFUP2OTUkAY8QLFngSNu,O Yaara Dil Lagana,22,274338,0,['Kavita Krishnamurthy'],['6WPmTGeeoymoVlXVtsCwz7'],1996-03-15,0.765,0.818,4,-9.406,1,0.0664,0.655,0.175,0.3,0.927,94.767,4
83247,1EHm9wcJKe8PGD303ou51F,All Of A Sudden - Remastered 2010,15,203093,0,['Matt Monro'],['06kr5yNAM2rOf4DXemM8fl'],2020-03-13,0.249,0.336,7,-13.452,1,0.0465,0.647,0.000197,0.442,0.167,175.408,3
195871,7cG8NhUwc1NhxxcmIIiWbJ,El Baile Nuevo,37,175996,0,['Banda Brava'],['7r6kHYuxetBFp0EEKnLHmk'],1992-01-01,0.76,0.771,5,-8.069,1,0.0836,0.246,4.98e-05,0.075,0.661,142.909,4
564997,592RL0tL3mGqwbZPLOP4Fg,Flight of the Bumblebee from Tsar Saltan,4,83200,0,"['Nikolai Rimsky-Korsakov', 'Eugene Ormandy', 'Philadelphia Orchestra']","['2kXJ68O899XvWOBdpzlXgs', '3naY4Tq98GRh9K8xOsINyv', '6tdexW8bZTG8NgOFUCYQn1']",1959,0.316,0.313,2,-19.521,0,0.0337,0.894,0.887,0.663,0.678,168.835,4
67735,1a7QsCpLmjvrA4Bj9RgjGc,Só dá você na minha vida,57,183627,0,['João Paulo & Daniel'],['4rOoJbjbSc9bNHPyHGdfbc'],1994-01-06,0.723,0.608,5,-7.484,1,0.0271,0.479,0.0,0.0986,0.551,102.113,4
380990,62DBa9iwXVgod4bPtmg4xe,Niemand,57,233532,0,"['Ronnie Flex', 'Mr. Polska']","['5eir5zFJpES4j7gsymbVyl', '1A6HQzOvtGaCYihOuIKjE6']",2015-09-25,0.667,0.726,3,-5.904,0,0.0388,0.12,0.000778,0.0995,0.665,118.071,4
433421,5r5zw6JOwRjZ3Tsx6PXDoJ,Muito Pra Te Dar,36,196667,0,['Banda Magníficos'],['74B3SJ1xNHK3VS4T9i2TvQ'],1998,0.651,0.725,4,-8.148,1,0.0407,0.477,0.0,0.295,0.956,102.398,4
74940,3FzCLzXdPR0lu6KdU4wxoB,2021 New Year,0,175122,0,['BigT'],['1UWGDAfhN71jmVOqFHT0ku'],2021-01-13,0.646,0.382,6,-17.141,0,0.191,0.0821,0.893,0.0792,0.839,89.996,4
469222,4fm4U3IakXWRUBJELObliY,There There My Dear - 2000 Remaster,24,212920,0,['Dexys Midnight Runners'],['4QTVePrFu1xuGM9K0kNXkk'],1980-07,0.621,0.847,2,-8.961,1,0.412,0.356,0.000312,0.072,0.199,148.353,4
341739,2LTnmtgyPOD4dBjGZk9aiW,Running Away,15,134013,0,['Toini & The Tomcats'],['7HukyqaNaXg0rUTL2daUrC'],1997-04-19,0.443,0.917,9,-3.778,0,0.174,0.00263,8.69e-06,0.0573,0.589,137.281,4
216107,4QPt4tMvBf1hIOWoiQE41f,Vive Tú Vida (Live),30,177827,0,['La Pestilencia'],['09N5SuYvKJPb6mX34qfeM3'],1996-05-01,0.328,0.984,1,-2.706,1,0.148,9.33e-05,0.713,0.359,0.472,117.529,4
308726,4oL2tAs7JKVHp3A38zEeEy,Gør mig lykkelig - Röd/vit vision (med Kim Larsen),20,208907,0,['Mats Ronander'],['3ryhASM97ALIDF5XtPsCgm'],1992,0.73,0.653,9,-11.938,1,0.0258,0.0168,0.00265,0.0923,0.786,124.95,4
455226,4otB0comCA0CHTTgyd4mF9,Aan Uw Tafel,41,232733,0,['Sela'],['39qqiOIe3rCLPgoRwAgkcW'],2012-01-01,0.518,0.223,9,-14.531,0,0.0301,0.908,0.000483,0.103,0.262,148.049,4
519365,4rTKDvg4bNgiLfzd5J3lF7,Aaro Dure Chalo Jai,14,205747,0,['Asha Bhosle'],['5as8A4G47Ohu9NSWs3Je8U'],1971-12-31,0.433,0.368,1,-10.095,1,0.0292,0.905,0.00174,0.105,0.49,104.629,4
123358,3nTDYP87zy5dE2rkua0Kl6,"Sonata No. 6, Op. 30, No. 1 in A: Variation I",0,46827,0,"['Ludwig van Beethoven', 'Jascha Heifetz']","['2wOqMjp9TyABvtHdOSOTUS', '7yaBUcdjmqPP2vIv6F5bFD']",1948,0.368,0.148,4,-18.705,1,0.0388,0.99,0.876,0.184,0.776,133.928,5
475140,232pRXNzimdyKLxZtbDnEg,Durmiendo en Tu Ombligo,41,253205,0,['Ulises Bueno'],['2UqRkW2wfEkZmyvKyTTv2W'],2011-10-06,0.654,0.874,9,-3.555,0,0.0419,0.0769,0.0,0.25,0.483,152.239,4
484362,2EgdSDVASxGL2ElY0ZsKOi,What I'd Do,17,173924,0,['Chris Regez'],['6admaR1LDBepigeFSaXqxk'],1991-06-26,0.667,0.38,7,-13.543,1,0.0314,0.699,0.0,0.0855,0.409,96.422,4
