,id,followers,genres,name,popularity
656066,7fzK4eruKyIwOJfrgVthv4,43.0,[],Mario Hatchet,9
98630,0BSXnwpAzbfMNJYoaKYyv8,0.0,[],Kelly & Nathalie,0
921443,2bGKAAg8gqEbBAaEVyvJIu,47.0,[],Canio Loguercio Rocco De Rosa,1
389108,3xYHEk86tR0wlHojyOjuTl,0.0,[],"Gene Autry, Jimmy Long",0
73595,3mqvfyOtukTRmUkZHuP1ed,159462.0,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'tropical']",Erre XI,46
972240,3iti9Cp6pGNKZGkeiZEUAD,196.0,['nordic classical piano'],Anne Kaasa,7
109258,2Hmjztx70zhuuDf1R2fWEX,68.0,[],Marcel Merkès,11
920422,3oTstgZlBrxiYI6G8KV6uY,313.0,['tzadik'],Anthony Coleman,2
521772,2VqPCXF4QWaR9Xto4xN4YX,417.0,['rap underground colombiano'],Ignorancia Sofisticada,23
1052237,0KOYpstO5F0uGEFdBaf61U,65.0,[],Wandering Vagrant,0
706239,3PFiqRVhXrg9iIxpKOxYcE,72.0,[],One Trax Minds,0
179226,3qZF8zLMVr0GcaBGHB6eK4,28.0,[],String Of Pearls Orchestra,0
1087091,5jKYakdvj0OqFmHpYaSPb7,357.0,[],Patrick Jordan,14
814032,2wpqULCZWmcQ1eLNeAc0Tx,165.0,['classic hardstyle'],DJ Ezteq,3
545963,4gFNfkNrgb4LoQy75HHCSX,64.0,[],Sunnie Paxson,0
500070,2nr2OrS50oiWZXi5wiZIhg,11.0,[],Denise Henderson,3
936802,3n6DvWvmkzG3hNaFlin2Ca,16.0,[],Farman,0
461880,3vpndvusaAg7lbG74UJzKD,102.0,[],Kevin Thompson,25
1082344,4s7J17CEZepbJrIzLmqNDz,11.0,[],the J Michaels Band,0
679649,3M4c38TtPr0GQyKM91eODu,40.0,[],Ritmos Unidos,0
335354,2Ojrvs4pDQDO1W3lAVRrnL,861.0,['brighton indie'],Sons of Noel and Adrian,4
214775,32mCJazyTI3Gnk0Frv473E,84.0,[],"Lata Mangeshkar, S. D. Burman, Mohd. Rafi, Kishore Kumar, Manna Dey, Chorus",0
582305,2nsD87mNaCs1z7DDmPWSO5,0.0,[],Stimpson,0
383973,7dhto69B6WGamolCR0Qvto,910.0,[],Amaswazi Emvelo,14
478028,1QsghRUnMjAIevvEDiXydZ,347.0,[],Umakant & Ramakant Gundecha,4
1102229,75oaEVRzOM8PLIuSAA1zjy,5.0,[],Elizabeth Devlin,0
516562,4X8qsuJN6hgPhN94xkHf9l,103.0,['christian relaxative'],Nathan Madsen,7
466859,7v5yrzWEsNvgDstVg4C0J0,9.0,[],Heneghen,0
936314,2dWiiUSLOFq9lFiHmI4jLg,1872.0,"['boston metal', 'psychedelic doom']",Summoner,12
417788,5r5hxXTNofd7sWsopGk5OU,36.0,[],bluMalmö,5
48776,6ymqRViEZmX79LFgZh4l7V,26.0,['folklore panameno'],Adonays Marin,16
290176,3MYvV4VrA6au5Oaz9Cyo0j,23.0,[],Chip Stephens,1
403216,42SznvyZNQon11BUfdPadN,2652.0,[],Fils Cara,33
1046690,4nz6E5mKfigQiHHoPPcSB1,566.0,[],Antiheld,0
568374,7H2X7RZEgIMBZ8XAlmHccO,35.0,[],Little Jack Melody & His Young Turks,2
32155,6LTnvdWwpOFwGtVIOrhwZb,17005.0,"['acid jazz', 'jazz funk', 'smooth jazz']",Down To The Bone,37
1040053,2DqVpq43aWbuvkvsRF9Yc1,0.0,[],Electroccordion,0
508050,73ieEmqIh4h5guNb7SfkA8,203.0,[],Supersonic Lips,0
214328,5kZZhF5ONyp2YAFbr2Xlud,271.0,[],Zozo Ginzburg,14
132347,24GuaJqM23fsP2JHs4nA8d,0.0,[],Stanley Kenton & His Orchestra,0
614791,4vHEq3l6p5glAgDwbevy1L,143.0,[],OG 400,10
537089,0ty2lxzPnKWRfQd18OuAvM,5130.0,[],Chris Dave,25
552636,1O4OkRkWDyow1nqVLF5Thx,0.0,[],Taïro & Diam's,0
629391,4d9iYOMeeEj6izHtC7aJmi,0.0,[],Mrxy,0
763373,1dim4zUnLxorGprUIhWIAF,2.0,[],Arc North,2
765567,7DOIy40GjhfvaGyRE04Xg5,4.0,[],Feedback Scars,0
339366,6tp2vjNbly1kaVQY7TqEos,7.0,[],Sh Sh Sh Shark Attack!!!,0
243945,6f1tm6ZJ3LCAYjnslSaUoB,214.0,[],Groupe El Qarawiyine,9
582358,40icFK3OD5AUSRlDQCS8gT,16.0,[],The Rhodes Tavern Troubadours,0
329763,6hkI44X82mhvVccfpcJL6p,69.0,['irish banjo'],Quentin Cooper,9
538188,2PHZQ60jDNe363SrDM8GuM,1217.0,[],Gripz,12
743507,2f8XUOmMEEoZdOSNtvx0mG,4155.0,[],Anywhere,10
334390,3KzEEITM9RFgET0mWzcR5V,103.0,[],"Azad, DJ Teddy-O, Julian Williams",0
1004049,59ITjt6ChDgOCHl2bzyETQ,15.0,[],Rudi Carell,0
99515,6vSo8MOzgy8fBHPyFuq0Iv,456.0,[],Lisa Hartman Black,40
633583,3LQmPvxPB7suSa9LlGPMES,7.0,[],New Bop Brigade,0
744019,3q1j4Uqgm2cp4o6eI3Y9gB,57.0,[],Sebastian Koch,0
274841,1BW4WkeUW39xEvfXumS0u2,156.0,['discofox'],Siggi Rose,2
1020849,02vGvfdv7RcvPI1zIEBsmF,68.0,[],The New Ambient Experience,2
363603,76qXzsMzzR2uH9361pN6SF,14.0,[],Ronnie Hazlehurst & His Orchestra,0
899900,3ZlL30zsgaANr63scLdtdj,13.0,[],Miqro & Maiqel,0
981128,1gosNOZVFkdNjSPDWZfi3m,42.0,[],Carpio,0
512575,06HWBuMxPAuRX9k3NxSq0X,31.0,[],Lerner,3
697056,2P2kXMQwUdHW8EB9wYSwi0,645.0,[],New Disorder,18
1088898,0H0CaAM3Ke5M1pHkD7xft0,444.0,[],Fler & Silla,0
821475,2j1LS4vSibOxtgf3yasqPO,49.0,[],Spontane,0
197743,4kp2xzQyBO4qQ8vgMF1I7h,133.0,[],Lizzy Long,6
805976,4DVnIqiPhPFAjqzBqWzWAn,24.0,[],Iko Andrae,0
40810,06hsN8WgASG0i5MP3XR9N0,1.0,[],Leo Nuevo,0
977547,6507tjBvvUZNKjEAx4UbVj,9.0,[],Mario Impellizzeri,0
474971,1ehiwvxJpueyWItWJmoszu,5.0,[],Wheat Machine,0
373999,57rvWSUUut7LVgW6YLgcwZ,3042.0,[],Robbie G,25
719946,4jjJ5lTxRrWHO2HrJvcToT,18.0,[],Duncan Macrae,0
199121,528t5c0zyuG9beehtth4Za,143780.0,"['emo', 'pop punk', 'post-hardcore', 'screamo']",Finch,50
808355,3x0LX9cskPTFmO8JkhorSS,2.0,[],Ed Baron,0
217652,1QSQ6QKLKoLDMA67gCt13O,1849.0,['mollywood'],Preeti Pillai,31
263035,0DtZpphJ9twDHZ69yZs5KE,1045.0,"['peruvian punk', 'peruvian rock']",Apagón,4
358903,6opUcgYJzxSkrL4YzuGiR1,2594.0,['kansai indie'],空きっ腹に酒,19
921157,15qhdk8O2jX2UKlC8Fmnk5,1434.0,['deep psychobilly'],The Epileptic Hillbilly's,19
265694,32hwW99Pe2lDaajC8kNBMf,559.0,['music box'],Wunderkind Classic,43
622608,4aNMEYNvYoDEeCddl8Gti2,0.0,[],Verdell Primeaux;Johnny Mike;Robert Attson,0
651899,1FqLsYuVoYhNIhUj1gQmzU,333.0,[],Romano Santino,34
758274,0E8geD4kK5dXUNxeBWUWwA,677.0,[],Citay,6
188764,7wXSFcOyGU5QGWNGkJm4kR,2461.0,['rap inde'],The Hop,34
220188,0Nl4kTPLk2ucrARvaf55zQ,26409.0,"['desi hip hop', 'pakistani hip hop']",Jokhay,44
996635,5J0nGO0uPQa9lrQyT58lGW,113.0,[],Nacho Laguna,1
192119,2bdDaD5LTIg0JyXdxbqohT,1901.0,[],Batuka,14
310629,2JEWdw9iUnFjyC5iKxUFEP,0.0,[],Orchestre de Chambre d'Aoste,0
1040190,6fVR4iw76HjuWHg9nRYQOS,72.0,[],Kids With Guns,0
156676,6kMOabD0AtCGJB632jMilU,25781.0,"['country', 'country rock']",Mark Collie,36
866879,2RZIzrRRal7ZqAjKG5M3LG,301.0,['ballet class'],Finis Jhung & Webster Smith,10
935375,14okDqiJLc0PA4xnt0OCg8,101.0,[],Symmetry of the Void,0
3321,0DjujTlo3XB5Fjouzo4hq8,0.0,[],JSB GREGGO,0
1090971,5JaMW8qeMSweruU1lAJj8G,17.0,[],George 'Thumper' Jones,0
449595,2N7koZiiyi7tuAs1HiEvEB,364.0,[],Young Brando,1
554697,21hrY9DXtxKOo03eSF8g6p,31.0,[],Great Escape,0
290584,5hjV5oOlDQ0KsLanhK2Xd4,10849.0,"['czsk hip hop', 'slovak hip hop']",Plexo,33
274501,2EJN2Epkf72TQYLPXnpMUd,19.0,[],omar flavor,15
894500,2IWKvHsNu5cAhZNddzOEHM,139.0,[],Crushendo,0
609882,2NIKc86XfH40PUMSTi3gKz,1686.0,['electroclash'],Glamour To Kill,10
580103,4QPTlLLQyKeX4SZNaYgjDs,172.0,[],Father Sculptor,1
177848,4iVNFSoSw7PKAQOB4xjIKP,422.0,['danish hip hop'],Rent Mel I Posen,7
519565,26lahUZH4zSjWNfwns5aDn,0.0,[],KJblowest,0
404549,5iTxYBfgKbqkR6hSZ3eTjc,147.0,[],Tanning Salon,1
717067,5LXgzbDBhHhrVKo6235ABW,5.0,[],PKids,0
99907,3RPYHNSwe3w0mtfJwKIN9P,250057.0,"['atl hip hop', 'country rap', 'dirty south rap', 'pop rap', 'redneck', 'southern hip hop']",Bubba Sparxxx,60
9781,0Edu01z3B7mYEaKZVLmuiA,12879.0,['kabarett'],Heinz Erhardt,30
1053428,6K1wxgLaHM5SVpzvz1yHQ8,6.0,[],Claudio Scimone - I Solisti Veneti,0
572538,5sYAbWJ14L78hv98klUjqS,320.0,[],Edicti,5
920352,5PZVyZhOgeOIH15PBWBs3o,54.0,[],Olivier Le Goas,0
901625,2v8IbZfQdZfBXxbGQ5UjlW,59.0,[],Hadleigh Ford,0
622158,5AbgxJSizZTrjThFK9k4yS,90.0,[],Maxi Bravo Arde Chamame,13
1041209,5s6PllPLn5VlcNQofuTcsi,32.0,[],David Harewood,0
799456,2a1TY64iKJU73ZSwCLPNZ8,10.0,[],Mr Miniature,0
680540,3AzBcaLhKt2D2W7DSIK2u9,8.0,[],The Rhoda Scott Trio,0
904761,4HGgYebfkJdrVhBzgK3e4L,4.0,[],Run Fa Zhou,0
951940,1s0oZV9v5zH3A9exHV7RlL,12379.0,"['mexican indie', 'mexican rock']",$6 Million Dollar Weirdo,34
289806,624thqpascZrvINI2dwM1d,5.0,[],Gaetano Lama,3
963988,2zpTC9aDGAgLXh4WFFWNyq,9.0,[],Franco Milinari,0
261162,7fCZwkVKaP8ILDCSTT28SL,694.0,"['panamanian indie', 'panamanian rock']",Javier Medina Bernal,7
534777,56ninTG3WEyNzfpuqwb9dL,419.0,"['bogor indie', 'indonesian pop punk']",The Power PuffBoyz,13
644020,0MQTOyY6AyXJ8xyY6IF4Dw,56.0,['uk funky'],Aphrodisiax,4
636806,4zH68Hnyxey3pNTdxFLQyy,414.0,[],The Levendes,21
536148,2P5HwqnmH75CfSYrNlkggx,9.0,['michigan indie'],Fields of Industry,0
746859,5d5YowroplUFTMhPDAhZZR,168.0,[],Felidae,3
68821,4k7v8UC7BAe31BeADfuAQU,1428.0,[],Orion,28
368384,2krcORhOPUPKbh2qTKLnt9,322.0,['channel pop'],Jason Gordon,16
706709,4zCYbkxFSNb6T2D2vFSg6C,2746.0,['african electronic'],Philou Louzolo,20
119592,0ErnJXkzbg1OD1PHxsZeln,1.0,[],Andreina Costantini,0
921488,2kaDoI47hUiD8NV8Xa7teW,249.0,['beninese pop'],Julien Jacob,4
902843,1ilyd3IKaD38wSEMGGYNpm,98.0,[],Track Ivoire,18
663355,1xSzz48n14tiKKpQqF9edi,0.0,[],Cowley & Sylvester,0
619090,2XoyIMKh2BnBD6cDK7XzhY,169.0,['vintage jazz'],Leslie Sarony,21
1102292,3i40bPh3slw5Pavtf6hUPf,777.0,['monterrey indie'],Quinto Atlas,11
1080333,6VSMeUmVXS3Gxswl9f4rWn,338.0,[],Steph Copeland,17
973106,1pnTa5WOh8hAlvozCZbWyQ,28.0,[],Donnie Young,3
123152,6HBGGqkQWJp0ZiE7R4aLZg,25.0,[],Humencia,0
245249,3MTSy9LNTsvulcEuU1Ivx4,23.0,['grunge argentina'],Tensionautas,2
619987,00XWTl54DrQLowNvWW4RCP,15.0,[],James Leste,0
743317,7E4iC7UVtkBnzJvLXO3Tcb,1.0,[],Serena Rizzetto,0
586283,2srjENudbtE0GrIv5O1a88,7.0,[],Friedrich Pfeiffer,5
684381,2Gp5P3qR66AP7AJ7firOB8,1070.0,[],Keeping Secrets,26
571852,63M7kz0nCMBPh2RVYQ2YuM,113.0,['progressive uplifting trance'],Novaline,3
510251,6BFt8a4gxXSuq92gjY9heh,42.0,['charred death'],Pek,0
721823,4aOIIBTgn5ySeOMmHQYc2W,107.0,[],KingSize NikeBoy,1
177485,35QxA8HRzypWb64J8lJ4Hx,3896.0,['greenlandic pop'],Nanook,21
151799,1yaf2CGmvYuUIyrsL0GZOV,3028.0,['australian alternative rock'],Ammonia,28
1092360,0JGGxsAD1Eg4X9AcKNcxEB,26261.0,"['bluegrass', 'instrumental bluegrass', 'mandolin', 'new americana', 'progressive bluegrass']",Sierra Hull,41
954578,6hVmivRNNs3JE0gKMr6xYU,1.0,[],Demaisonneuve,0
469362,0O4W0hWq3dBkBb98dTZz1T,16.0,[],Лидия Небаба,0
245599,1NX0pyqbpVojdGSTF4P7eH,118.0,[],Sebastian LaCause,10
521914,1mY0o1ZXhZK3PicFDRe0Hu,3.0,[],Nonoms Light,0
171031,7sqEbHUwpaJTFqLv8e0W0J,10348.0,"['greek drill', 'greek underground rap']",ATC Taff,39
398741,0TvD3IALcaK9a8B1zlIGEM,1156.0,[],SAMEDAY RECORDS,10
795125,5cCqCYOfUW8B7ga75Yf199,9.0,[],Touzdec,0
1037942,39Uhf21aJFjMLus1j0YGT8,42895.0,['miami hip hop'],Zoey Dollaz,45
1065722,5fkc5H2SL4lfim3GSon5Wz,1289.0,['techno'],Scan X,11
837172,2aPSOTmklBpHHq2q2LILLF,206.0,[],Ricardo Guzmán,0
205030,6LoSinQpqmVKY16U4n02VE,351.0,['hong kong rock'],stereo is the answer,6
206568,2IdL41RZ0xrY1z2aFDnptf,8.0,[],Kim Josephson,1
643235,3YmH0LHX0tKO02mq4foTrX,45.0,[],Mustafa Atik,11
1065997,439VaxwZ5b6sSvOEsQCQp4,432.0,['melodic death metal'],Silence Lies Fear,10
635657,3vd412swJreRPEn4cyirZQ,89.0,['korean mask singer'],신현희,2
371716,00PGiE0hceSVbHNl8L1eBE,7.0,[],EllePiEmme,0
575181,2QLJeZ6QLI7XQ9WsF5y8QT,529.0,[],João Lucas,21
684554,5DehAQnpSKgR4k0DebPBMU,109.0,[],"Fear Me, King Me",0
596481,0IkjGpWI1F68Igd26cpmDU,413.0,[],Thierry Maillard Big Band,5
569649,7t2QLpgYhojWzbaPLWsvcQ,304.0,[],Hazel Faith Dela Cruz,12
404275,7jIvWza6OM9cRqb7V6bkvu,312.0,[],Hague & White,8
742112,4CwMlI5GpRjCrsnpocxy0R,52.0,[],Flueeed,13
459689,48phjTqR4uphge3UPEHZII,10.0,[],Smoth Da Husler,0
1012830,2P6wvIjPkvCuSi8E2yaCFz,5.0,[],John Moody,0
766825,27rrWZ3QWRStk3V2G7cIIe,7.0,[],Rhonda Bremond,0
194126,2dEwyqGOcggWerDzg1QTOq,1653.0,['suomi rock'],Verenpisara,14
851272,41xZsosaB9RZOP863eGI7f,99.0,['synthwave'],The Venus Stare,2
128016,04ghjbt14iyN7Lmc6xNM54,2.0,[],H.u.s,0
340825,45DtXnlVmBSBcfSgSNNyXc,17.0,[],Natascha Grin,8
609336,2ZOK6qVl3PSyZP35WDjpmO,41.0,['drone psych'],Tomes,0
923279,09IntSglKtjUDFy8sJK7pD,158.0,[],Tadeo AA,2
349840,2hWMGjneiIGNtQZBxrbZgx,80.0,['fallen angel'],Talvienkeli,0
447674,29IyOO2DnqprpDTrjrnPS8,40.0,[],Crossing All Boundaries,0
135149,0xmOeuUilEnWPwJjKrAP1Z,11869.0,"['classic pakistani pop', 'ghazal']",Zubaida Khanum,12
839864,1tTagXJmj9nlvoUdjZXvXi,132.0,[],Harold McKinney,2
668244,33uhwUheWoyh63ggR3eZaL,2089.0,[],Patrick Metzker,40
1010459,0ApAaPVfvm796LRmuHhYs8,135.0,[],Midnight Alibi,3
106202,6r4q5lAn9yFeMkkifSTqnB,1279.0,[],ESG,17
1014717,6VxNXLQNqHlFpJmFHfXGVF,111.0,[],The S.O.G. Crew,1
519243,3m5fJGDgxkcKcSNHovGBSg,1.0,[],Ross Caiden,0
750578,7HSuJ6HZKFGaQPj4JKlqAj,6.0,[],Danny Krivit & Kyle Smith pres Kim English,0
168902,4UjbRhbxRICENcNomXDkEG,1122.0,['classical saxophone quartet'],Aurelia Saxophone Quartet,12
361280,77aIP1rfza9ywqQ6jn1LPg,0.0,[],AFAB,0
258439,0zH04KJpZHGjsHSHPDW1lG,273.0,[],DJ Chop-E,3
829745,5fZ4ODyWI82bnt1Bd3Epm6,171.0,[],Fred Argir,0
1090190,7FSZNLVs7qnwYbn6LIZr1M,198.0,['afrikaans'],Murgpyp,2
131660,2pZ7c82IFgCbtEMM862vXD,2.0,[],Ingo Roberts,0
191463,3lsFtTA6O9oy3o7Iil4AcD,389.0,['meditation'],Richart,0
571643,3eNSkUqWANzqpVxid7HOhw,85.0,['deep progressive house'],Cut Knob,18
41632,69q6M9PXX6kveK2FrAK1vJ,6.0,[],Conjunto Monarka,2
491919,63tfLIQqFoZelKfhBerEUK,22.0,[],Max Gilkes,5
42653,04qEJSD2gnThQcixssJ23n,0.0,[],LONEL',0
431144,3cU0LdgdsSwRexKTVvefoa,0.0,[],Sensitiva,0
937932,6IDyZmJYl5OTkY8jw92Dum,42.0,[],Diamond Catalog,0
306854,5U8zIP5CtOAm6Ypkjg6Hu0,61.0,['rhode island rap'],Randyn Julius,17
1099551,4BbwCjnmUROsZelEWXxt8D,193.0,[],Tony Hanna,2
1044066,0ih12zfznFkOhOly7J3DEc,27.0,['deep r&b'],Lamar Robinson,0
927306,6VDMtQjKKIrMJ3bog4MdaJ,1003.0,[],Lim Jeong Hee,22
844277,6bd1xlTpnocDeNG9QHJTbe,27.0,[],Skygarden,0
680270,6Gv9eGjKcrOksgDU2QMdU1,278.0,[],Luhli,5
701351,7mN3Rz6MsJEn9tvScb3xXe,26014.0,"['charlotte nc indie', 'dreamo', 'progressive post-hardcore']",Hrvrd,35
908708,5loxPafXeEa4e8uAITK6oc,9.0,[],The Good Earth Trio,0
849296,6RAGcYHd1gPn0aacMN4MXV,80.0,['indie shoegaze'],Vello Leaf,0
84756,01MaUj4mTdMK4L9EKvyT8t,3.0,[],Arbin Soibam,3
461288,2CYHBOx5a59OwpRSosQ6YN,449.0,[],Sheila E. and the E-Train,6
101389,05gKCxRZM84hkM7BDt5IXp,0.0,[],Eliot Burk,0
802281,7u5yzsypvMlflAkL0689rZ,86.0,[],Kyle Tubbs,0
435916,4MF56WpwjWRhfQvu2V0yrk,8.0,['classical piano duo'],Pianoduo Mephisto,0
507979,1f3oP9fxR1rUy9EXwhQmwD,11.0,[],Leader 1,0
580466,0mabvZ7jdD2g9WSYcZdwAS,155.0,['indie canario'],PROFECIA CREW,0
995512,3HXLiXrCP7lug5HZi2U3E9,1.0,[],AEW,0
133996,6z415G8gRkZKXRSN7ALB0c,263.0,[],Shobha,14
208099,0RMB35laeHLgtLKKxof9Bg,254.0,[],Izabelle,18
560026,28rCOo2UdGZkD6FP5xYpxQ,48.0,[],Whirl & Mayer,3
433989,5ockbqgGT6UUo35PgmTZnI,30657.0,['new comedy'],Bert Kreischer,37
928742,1QQPnZDjDvgHL2HwfloFSF,2.0,[],Suzanne Lorente,0
763128,5fwbaMucr3wkmxJsVG1fgA,51.0,[],Parent Teacher Dissociation,0
645835,7qVyqDRBf4kYfqGG4PyRc5,910.0,[],Bobby Keys,12
641529,14AVDbdBK0rGnO22VRKpUu,8.0,['berlin minimal techno'],B - Inc,0
958298,02t1alfVdyXTc2zM3SR1d8,51.0,[],Denkmal,0
172294,31KzbzySGCm4wjRQeyJJiq,1630.0,"['czech folk', 'czech rock']",Nahoru po schodisti dolu band,13
5747,2CRk9tGMSSmXFN3Mm7BIRK,23.0,[],Banda AL4,2
294518,5Qb3m3YUk3fRK2cP47XkFO,3230.0,['musica costena'],La Luz Roja de San Marcos de Marbel Rebolledo,27
849456,7siETLGHBVMeYC7DPnSNx5,14.0,[],Ya2,22
608089,5ioqyBKa0Hc6TiJhrLCzb0,7.0,[],The Out To Lunch Quintet,0
849976,364y53omHupjImsnsOJkpp,533.0,[],Faith Rose,22
397486,3uskh2B7aDflDsUXjMcyID,235.0,"['background music', 'chill out']",Symon van Gent,41
678188,6VUGfH8SZl1lUNv0JZTeEy,5.0,[],D.O.N.S. presents John Morley ft Terri B.,0
1095760,2fvHCo0z7VYGhOLejrUOqF,117.0,[],Ross Royce,5
347696,5HO6X197KJ9cXlDViBwWkp,133.0,[],Orchestra Multietnica di Arezzo,3
640461,5m5VhuVErXPnCMQsxcmOP1,424.0,[],Группа Мишель,14
70646,6LEG9Ld1aLImEFEVHdWNSB,110010.0,"['desi pop', 'punjabi pop']",AP Dhillon,73
362203,7yqXDSAOlNQOUtaxvnnrML,164.0,[],Lasik Beats,10
911723,6WKmC25yBYJPPfpCDGgeuA,2.0,[],Sweelk Mc,0
750600,183ZptPKoCfZPPLM4CAeE3,2.0,[],Nic Taylor,0
335394,5sZIznn3sccQRlX9LEXVq7,45.0,[],Los Alegrios,11
691342,5h83H5L6DyjeOUsf2SnsnJ,4049.0,[],Dona Zaíra,14
475697,5kRdiznFnWrjS4oDVXAS7u,18.0,[],Little Roy,2
4951,2bZsx7p63PUIuq84FOY8Rf,7827.0,['nova mpb'],Vinícius Calderoni,33
552891,3cNPp1h44aXHxqvAZ6JtXu,35.0,[],Lemon Tea,0
993692,1u6wg1fa8Fh3CibqaMxSSc,0.0,[],Short & Discopolo (ABS),0
502886,2PUTwSFTrcg5FSYzpgozsJ,601.0,[],The ReAktion,2
1060549,0oPH8oAwcaIAzRHXJ6N25e,66.0,[],Joe Garrett,1
744563,0pmPnp6rQf9OHoBGfTLbz4,141.0,['igbo traditional'],ND Stanley Nnorom And De Great Stars Band Of Africa,4
1026792,2I4C7vj0FCKMzKgUleCj9i,293.0,[],Bandido Steffen,11
125221,28gS3iSYlYrbP61onciKYV,3.0,[],thrstn,0
350878,2jA6uUbJ5CmmVgWfDw5tGc,49.0,[],Wajhi (Raeth Band),8
660528,5xQMCIJ6NkX7sIHBWtSVcd,126.0,[],Marek Kaliszuk,17
73238,3kuWrRbgBw1HEMmv61DhRr,48231.0,[],Verónica Castro,30
1021673,3QiRLvlfcvHXTRqstxqosK,1.0,[],Cloudc,0
348897,68IWnoEFlRnAGlQ1CBIEsn,17.0,[],Semi-Automatic,0
1075583,6d94yMleAw5FOZwb7rm842,0.0,[],Breaking Rules,0
781869,141jnvpDaLfng6jAcYi6g0,3.0,[],Akbar Muhammad,0
621770,6WvaMhpIBgsX0g9COJ0P4d,77.0,[],A2Z,0
475883,5jfyzrPbhNoNWNdMHI6fYn,864.0,"['spanish techno', 'uk tech house']",Davina Moss,16
56157,1mrQE94mplF5oCZKx7QRUU,999.0,['paraguayan indie'],Partes Iguales,17
869411,2zk33AsozOgNmTx23znTXr,17.0,[],2 Close,17
824496,1l3cAmALCtGbjWGVtRwhoh,52785.0,"['deathcore', 'progressive deathcore']",Enterprise Earth,39
729715,5TRXpvGaz1N70ScpaefSct,36.0,[],Reggster Ft. Lost Rebels,4
98672,0KwZlGP1pyDeRmRveW22Yq,3.0,[],PARAKHAT,0
144334,2OEGI2wrCVmvavKEOMlccy,46956.0,"['hollywood', 'show tunes']",Phillipa Soo,72
390307,1h03gTbc7VJpN2hACjZeig,25.0,[],"Kidd, Lyrik",0
763423,1hkKdmtinGdzMSr522e5ha,48.0,[],Alex Reev,0
634882,2oEmpRQpws5x4QxM9hhVgd,17.0,['taiwan graduation song'],葉育岑,0
335598,1qkW6no7KFDmb5l6raxDnX,118.0,[],El Señor Que Te Molesta,2
773423,2uMqY5MlBvUSCvIO1v2wHd,1286.0,[],Mantric,9
860876,7wkxZH1184zgBjU8l7h2jm,4.0,[],B. Andersson,1
396393,3RYENNmIroW0DAvlTICNqw,147.0,[],Hitler,0
713603,3iZhpc1KDUBagODLUjjedX,14136.0,[],Insomniak973,2
254532,5F2oFB9RIAjSzbSMyldquC,6513.0,['dutch singer-songwriter'],Fridolijn,28
486368,4zsoSF33QB6MD1d1mY2o1p,1155.0,['chilean rock'],Familea Miranda,5
239872,434APSJ27nvfHUHmixUqTF,47.0,[],Rīgas Doma Zēnu Koris,3
542078,0UO9ejWCDfMCQg9jMg0sYx,15.0,[],Psycholove,0
755693,2pjFo8ZcGdZKldm9yNedFy,62.0,[],Dinho Nogueira,0
275837,5WS07IPxsjSK5LNcmkdks1,114.0,[],Will Burnett And His Madison Dance Trio,9
467947,3NBlqAGJRx8gN1cYB9qRE7,55.0,[],Bill Monroe and Peter Rowan,0
367299,27AirM3Mp1iw7xkAFPBRAT,8.0,"['irish contemporary classical', 'irish experimental']",Enda Bates,0
973153,2PonCfco9Ey4WZ3IsdXMTN,2.0,[],The Ghost Players,0
1044828,3mbNT7Z9Yonqltzw4MiUBG,6.0,[],Keelyan,0
408909,3Pby3w74F4E2fYhAvDUMxf,756.0,[],Rafael Portugal,37
927652,3e8I0KC1jNCG4TGtjgeQyb,77.0,[],Los Caracuchos,0
1086734,1E0Zb1VgYN0xpc49AfQ5g2,38.0,[],Baba Electronica & DJ Lonely,0
430382,47HakS6gBPeV84LYxm4fXs,2.0,[],June G,1
1015569,6D7M1xqY1dNh6jn5QFjlzy,19.0,[],Orchester Barnabas von Geczy,0
495067,1XY7LU39ZRJQRaYY3Na3dQ,0.0,[],Sparkle Girl,0
515465,4uBrojfS0YceNVK2991kcQ,810.0,['musique mariage algerien'],Cheb Fares,17
572671,6DVv9XcSzl1ZbdkfvTi5aO,51.0,['icelandic electronic'],Pocket Disco,0
567789,2weKIFrtmbahC4GmDQdG7C,5.0,[],Teplare,0
835035,019R06cxxEUXY1QyQThspX,214.0,[],Ventarrón,15
821829,75uuRfcGzC9khTnoV1eA2a,4.0,[],Halla Bassam & Sevara Nazarkhan,0
12506,3j2gqgNuiFObXU4S2k1P5R,85.0,[],Jet,18
195666,65ql5jgaXhf2u4kWuXCZkM,51.0,[],Trevon,3
4213,48X5F0qQKZ4by158P2Zbw5,973.0,['doujin'],Godspeed,24
928795,3eCXFeflj6t1foib5bHzqh,6.0,[],Minister Kai Brown,0
750519,2gwpYnNIKxyEIQW3mOF2Yx,1064.0,['neo soul-jazz'],Tony Ozier,21
191135,662AsYFCIZoKBTgrMvdSGy,10733.0,[],ALEX FATT,32
377551,60AcpCZV2EwM662qKaGF0K,117.0,[],The Mudhole Stompers,0
278067,2TvEkqxJRNAZ2XLqKVQMld,22482.0,['social media pop'],Griffin Johnson,39
413985,0hCndElSJYra5zmzwjaLzQ,1.0,[],Jb Right,0
134599,4L40SxS0hU6sW8IKLHwbeG,31.0,[],Max Schönherr,13
987624,7yQ035oBYV5DpDRuWCHDCE,64.0,[],Nor Cold,1
309764,42SUnPGJhb9Xs9HO8tyfhQ,33.0,[],Frantisek Uhlir,1
